model,config,global_R2,global_MAE,global_RMSE,global_MAPE,mean_cell_R2,mean_cell_MAE,mean_cell_RMSE,mean_cell_MAPE,n_cells,split,n_early,feature_set,n_features,eval_mode,best_params,train_time_sec,predict_time_sec,n_train_cells,n_test_cells
XGBoost,ISU_train_UofM_test_n3_all,0.4695071004976148,0.044235759931544716,0.05900060571830077,5.471062352433404,0.11386250678569713,0.04421106298691836,0.053002444684752535,5.467897334115123,21,ISU_train_UofM_test,3,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",27.7,0.4,251,21
LightGBM,ISU_train_UofM_test_n5_top3,0.44091966155637397,0.04267724484619867,0.05982739513178957,5.453613600799199,0.230093865839949,0.042819127471997044,0.052788330350615156,5.4694213678025765,21,ISU_train_UofM_test,5,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 300, ""min_child_samples"": 30, ""max_depth"": 5, ""learning_rate"": 0.03, ""colsample_bytree"": 0.9}",11.29,0.4058,251,21
XGBoost,ISU_train_UofM_test_n5_top3,0.4237938750359438,0.04448631698310296,0.060736801806286184,5.682522696747838,0.21163723566142148,0.04461120296332312,0.054561166404478736,5.6961814417649395,21,ISU_train_UofM_test,5,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",5.54,0.3966,251,21
GradBoost,ISU_train_UofM_test_n5_top3,0.4661912571696323,0.04189642193143445,0.058459598153911885,5.355129141117305,0.3116566862820636,0.04200902557954933,0.051980577089311156,5.367581131517986,21,ISU_train_UofM_test,5,top3,3,combined,"{""subsample"": 0.8, ""n_estimators"": 300, ""min_samples_split"": 5, ""min_samples_leaf"": 10, ""max_features"": 0.8, ""max_depth"": 4, ""learning_rate"": 0.03}",117.53,0.2413,251,21
LightGBM,ISU_train_UofM_test_n5_top5,0.13278162920879355,0.052485891242759604,0.07451217131410164,6.504714937673231,-0.47426924481584426,0.052510846111521514,0.06085928428505749,6.506739198313105,21,ISU_train_UofM_test,5,top5,5,combined,"{""subsample"": 0.7, ""reg_lambda"": 1.0, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.7}",12.44,0.4211,251,21
XGBoost,ISU_train_UofM_test_n5_top5,0.42327791926592284,0.044245984852002256,0.06076398868433489,5.478238976692932,-0.009826183921831707,0.04433379717410825,0.05214250804988783,5.487957244486849,21,ISU_train_UofM_test,5,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",6.42,0.3804,251,21
GradBoost,ISU_train_UofM_test_n5_top5,0.1065853948645129,0.05076344713578727,0.07562920033570601,6.319677977454827,-0.44010199879723527,0.05079616984930682,0.059441802006827915,6.322792839653868,21,ISU_train_UofM_test,5,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",149.44,0.2256,251,21
LightGBM,ISU_train_UofM_test_n5_top10,0.3889554267506736,0.04923649866118397,0.06254598411468061,6.057731621456903,-0.13689866346707694,0.049242933380693174,0.056975043492620295,6.05794654217505,21,ISU_train_UofM_test,5,top10,10,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",13.51,0.3953,251,21
XGBoost,ISU_train_UofM_test_n5_top10,0.440773200180819,0.04462918706046817,0.059835231061790534,5.483110265990323,-0.006487358570247948,0.04466137027195575,0.05272438427632899,5.486582348637303,21,ISU_train_UofM_test,5,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",9.58,0.3806,251,21
GradBoost,ISU_train_UofM_test_n5_top10,-0.6755249260974399,0.07588083252220017,0.10357106237241498,9.579610050484067,-1.4218967256228747,0.07567715673512271,0.08875235916829367,9.552195091621895,21,ISU_train_UofM_test,5,top10,10,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",186.04,0.2897,251,21
LightGBM,ISU_train_UofM_test_n5_top20,0.4865317583935532,0.0453286677746375,0.0573349948924305,5.600325303958884,0.0815256553637618,0.045354532036881966,0.05302799038642253,5.6029994384399116,21,ISU_train_UofM_test,5,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",18.24,0.4436,251,21
XGBoost,ISU_train_UofM_test_n5_top20,0.42150425329089647,0.04531347758548734,0.06085735452421745,5.632398002385925,0.016878942590423458,0.04535376834186008,0.053884899305675873,5.636559681418781,21,ISU_train_UofM_test,5,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",14.75,0.36,251,21
GradBoost,ISU_train_UofM_test_n5_top20,-0.21617125828421813,0.062407656466269994,0.08823895420348311,7.905096913199504,-0.7307343124265261,0.0622239683131469,0.07528953042838768,7.88058106136881,21,ISU_train_UofM_test,5,top20,20,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",272.51,0.2647,251,21
LightGBM,ISU_train_UofM_test_n5_all,0.5764253297618247,0.04118569067808642,0.05207484371035454,5.085417417451621,0.27639673354474537,0.041203598875709804,0.04841590918315339,5.08737117976161,21,ISU_train_UofM_test,5,all,48,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",30.22,0.4093,251,21
XGBoost,ISU_train_UofM_test_n5_all,0.40393932106731945,0.046669574416659566,0.061774355217608615,5.7752409542115135,-0.03594879643414744,0.04665051788748746,0.056654139936332074,5.77215364720414,21,ISU_train_UofM_test,5,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",26.94,0.3887,251,21
LightGBM,ISU_train_UofM_test_n10_top3,0.4570081434733081,0.04144471236569784,0.05799089936699486,5.320261445035567,0.33616689295615176,0.04163591045272776,0.05129393099128671,5.34172945946492,21,ISU_train_UofM_test,10,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 300, ""min_child_samples"": 30, ""max_depth"": 5, ""learning_rate"": 0.03, ""colsample_bytree"": 0.9}",10.04,0.388,251,21
XGBoost,ISU_train_UofM_test_n10_top3,0.40304891561376643,0.04473689210905844,0.06080405717636071,5.72207217877184,0.14976395377682447,0.04500562892978603,0.05474641151738706,5.752298634981176,21,ISU_train_UofM_test,10,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",5.24,0.3711,251,21
GradBoost,ISU_train_UofM_test_n10_top3,0.46478800529639974,0.04111866822458852,0.057573960426087645,5.274181904291062,0.3508450715941655,0.041283569259946945,0.051053344575332844,5.292713596930258,21,ISU_train_UofM_test,10,top3,3,combined,"{""subsample"": 0.8, ""n_estimators"": 300, ""min_samples_split"": 5, ""min_samples_leaf"": 10, ""max_features"": 0.8, ""max_depth"": 4, ""learning_rate"": 0.03}",115.49,0.265,251,21
LightGBM,ISU_train_UofM_test_n10_top5,0.0725491197836855,0.054252241999159574,0.07578943070562301,6.711368198310725,-0.5761680679007486,0.054288772162280896,0.06247359279945791,6.71576540187237,21,ISU_train_UofM_test,10,top5,5,combined,"{""subsample"": 0.7, ""reg_lambda"": 1.0, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.7}",10.97,0.4173,251,21
XGBoost,ISU_train_UofM_test_n10_top5,0.38001233911809673,0.045298619739268,0.0619661778391279,5.618829494527557,-0.09545194330730353,0.04549292311425197,0.053272380375422375,5.642033980676716,21,ISU_train_UofM_test,10,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",6.43,0.3928,251,21
GradBoost,ISU_train_UofM_test_n10_top5,-0.015184203151547448,0.053289260486191245,0.07929313916454313,6.620793840757129,-0.5954239839535902,0.053254975151767164,0.061664497636009834,6.616705014832085,21,ISU_train_UofM_test,10,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",142.04,0.2706,251,21
LightGBM,ISU_train_UofM_test_n10_top10,0.4376799800366722,0.047028612001184966,0.05901398729692903,5.791870369768469,-0.041031172981845186,0.04708889765645843,0.053954018061357883,5.798850594403004,21,ISU_train_UofM_test,10,top10,10,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",13.38,0.3966,251,21
XGBoost,ISU_train_UofM_test_n10_top10,0.31383723732191204,0.049616701644774504,0.0651893662257592,6.128387042722059,-0.3030138272351116,0.04965445635073705,0.05709432925650123,6.131574591196426,21,ISU_train_UofM_test,10,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",9.38,0.3715,251,21
GradBoost,ISU_train_UofM_test_n10_top10,0.03519778413854113,0.05623229957760576,0.07730050517241968,7.124466804145377,-0.3981579161313533,0.05591681090260127,0.06684009428396154,7.081759657621264,21,ISU_train_UofM_test,10,top10,10,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",187.61,0.2704,251,21
LightGBM,ISU_train_UofM_test_n10_top20,0.4890378278010411,0.04474151512161593,0.05625453779156911,5.516534533291657,0.10216039750689564,0.04479667662517833,0.05158919049901205,5.523439201194526,21,ISU_train_UofM_test,10,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",21.15,0.4087,251,21
XGBoost,ISU_train_UofM_test_n10_top20,0.41011245388502204,0.04605850852336692,0.060443248828733934,5.7577607941439535,-0.059007825949822644,0.04615142482993444,0.05436161117379521,5.767271416072988,21,ISU_train_UofM_test,10,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",14.88,0.3933,251,21
GradBoost,ISU_train_UofM_test_n10_top20,-0.3076622997212648,0.06290978569253491,0.08999346786997736,7.989088258771443,-0.8128482181896375,0.06249000934453136,0.0758059507047129,7.931592653959116,21,ISU_train_UofM_test,10,top20,20,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.1}",262.15,0.2302,251,21
LightGBM,ISU_train_UofM_test_n10_all,0.5288849771788857,0.04306384945092102,0.05401652760311096,5.293886434499687,0.162858691500929,0.04316175499811618,0.04951539537089313,5.306445733637562,21,ISU_train_UofM_test,10,all,48,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",34.09,0.4057,251,21
XGBoost,ISU_train_UofM_test_n10_all,0.38344261629965615,0.04806142893481084,0.061794516360275234,5.958193644747299,-0.07293345655617181,0.048073311450392925,0.05640366021027415,5.959181057354452,21,ISU_train_UofM_test,10,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",27.95,0.4105,251,21
LightGBM,ISU_train_UofM_test_n15_top3,0.4513533883892993,0.04058877155764078,0.057341991598068104,5.234782692734523,0.360144537054546,0.040780298673332015,0.050279458163296896,5.256373441407093,21,ISU_train_UofM_test,15,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 300, ""min_child_samples"": 30, ""max_depth"": 5, ""learning_rate"": 0.03, ""colsample_bytree"": 0.9}",9.77,0.4097,251,21
XGBoost,ISU_train_UofM_test_n15_top3,0.42504042759628935,0.04261097860657302,0.058700942794763435,5.491076894852077,0.31200945683216147,0.042767234264156885,0.05232205032575332,5.5082713899262465,21,ISU_train_UofM_test,15,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",5.26,0.3628,251,21
GradBoost,ISU_train_UofM_test_n15_top3,0.4529743332371752,0.040684270044901494,0.05725722213261109,5.235555952199868,0.35549825373661537,0.04087564126166212,0.05044570674086807,5.257314534226269,21,ISU_train_UofM_test,15,top3,3,combined,"{""subsample"": 0.8, ""n_estimators"": 300, ""min_samples_split"": 5, ""min_samples_leaf"": 10, ""max_features"": 0.8, ""max_depth"": 4, ""learning_rate"": 0.03}",116.54,0.2566,251,21
LightGBM,ISU_train_UofM_test_n15_top5,0.013923242291298599,0.05660702470066762,0.07687440780805314,7.014200236115616,-0.6742361937986197,0.05647833962722663,0.06435784454584365,6.998095166613726,21,ISU_train_UofM_test,15,top5,5,combined,"{""subsample"": 0.7, ""reg_lambda"": 1.0, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.7}",11.25,0.4438,251,21
XGBoost,ISU_train_UofM_test_n15_top5,0.40305945646936636,0.04110830198523531,0.059812500728441326,5.157461392182086,0.05747286294046469,0.04120091517389285,0.04907307175712098,5.168806588243749,21,ISU_train_UofM_test,15,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",6.52,0.3706,251,21
GradBoost,ISU_train_UofM_test_n15_top5,0.017064972728529026,0.05179529477666473,0.07675184567120065,6.433717446296108,-0.5831373494377091,0.05172942068206494,0.05992312974862152,6.426194633172287,21,ISU_train_UofM_test,15,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",142.58,0.2719,251,21
LightGBM,ISU_train_UofM_test_n15_top10,0.4622484699665551,0.04452755534935312,0.05676978499697143,5.515215115295007,0.0676625397706691,0.04454018771878189,0.05095591494156187,5.517062816106594,21,ISU_train_UofM_test,15,top10,10,combined,"{""subsample"": 0.7, ""reg_lambda"": 0.01, ""reg_alpha"": 1.0, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",14.35,0.3905,251,21
XGBoost,ISU_train_UofM_test_n15_top10,0.4345436772984824,0.043662461007387174,0.05821380065004454,5.413657224114253,-0.019450359428995593,0.0435676915061325,0.050433609160943554,5.4017251775972435,21,ISU_train_UofM_test,15,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",9.41,0.3833,251,21
GradBoost,ISU_train_UofM_test_n15_top10,0.18500185485747667,0.0511564504491925,0.06988834113819434,6.454795962931542,-0.19961090112469937,0.05068134775745647,0.059638252833735445,6.393572713170276,21,ISU_train_UofM_test,15,top10,10,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",189.16,0.3001,251,21
LightGBM,ISU_train_UofM_test_n15_top20,0.43653914431283536,0.04313219950750484,0.05811099307718269,5.397009090111906,0.11834422546165128,0.04307543244976639,0.051020132427646706,5.388911952175349,21,ISU_train_UofM_test,15,top20,20,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 20, ""max_depth"": 6, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9}",20.36,0.4259,251,21
XGBoost,ISU_train_UofM_test_n15_top20,0.5266076683647524,0.040430396169016954,0.053264399034638275,5.044816558220861,0.22967937587063267,0.04052917867823854,0.04783569173871287,5.057441774656116,21,ISU_train_UofM_test,15,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",14.89,0.405,251,21
GradBoost,ISU_train_UofM_test_n15_top20,-0.31180241621939087,0.06181190546154627,0.08866671840230839,7.890532649409038,-0.8094254959589234,0.06125960991488612,0.07442252946791207,7.816480037081688,21,ISU_train_UofM_test,15,top20,20,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",274.62,0.286,251,21
LightGBM,ISU_train_UofM_test_n15_all,0.5987652539319139,0.038206491528206,0.04903720285933152,4.732652920950174,0.30622615384973856,0.038285648595616464,0.04505320022658691,4.742833951315497,21,ISU_train_UofM_test,15,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 300, ""min_child_samples"": 30, ""max_depth"": 5, ""learning_rate"": 0.03, ""colsample_bytree"": 0.9}",32.79,0.4349,251,21
XGBoost,ISU_train_UofM_test_n15_all,0.44906703389309477,0.044586908102699094,0.05746134694910157,5.54967438807418,0.018939293030039637,0.044671599981383966,0.053015992124529496,5.559807558723455,21,ISU_train_UofM_test,15,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",27.6,0.3896,251,21
LightGBM,ISU_train_UofM_test_n30_top3,0.37109840935538874,0.04134988972473425,0.05860305032238349,5.393369200948053,0.198676666351114,0.041774462293524606,0.05154051082697059,5.444884234421416,21,ISU_train_UofM_test,30,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 300, ""min_child_samples"": 30, ""max_depth"": 5, ""learning_rate"": 0.03, ""colsample_bytree"": 0.9}",9.67,0.4072,251,21
XGBoost,ISU_train_UofM_test_n30_top3,0.34104820368030964,0.04316975245750561,0.05998680045919301,5.620035232046069,0.17551758173110446,0.043489912071962324,0.05325458087445849,5.658603198582196,21,ISU_train_UofM_test,30,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 3, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 1.0}",5.33,0.3614,251,21
